Disease,County,Year,Cases,Population
Coccidioidomycosis,Modoc,2016,0,8795
Coccidioidomycosis,Modoc,2017,0,8691
Coccidioidomycosis,Modoc,2018,0,8755
Coccidioidomycosis,Modoc,2019,0,8709
Coccidioidomycosis,Modoc,2020,0,8703
Coccidioidomycosis,Modoc,2021,0,8579
Coccidioidomycosis,Modoc,2022,0,8640
Coccidioidomycosis,Mono,2001,0,13213
Coccidioidomycosis,Mono,2002,0,13383
Coccidioidomycosis,Mono,2003,1,13574
Coccidioidomycosis,Mono,2004,0,13726
Coccidioidomycosis,Mono,2005,0,13799
Coccidioidomycosis,Mono,2006,0,14151
Coccidioidomycosis,Mono,2007,1,14212
Coccidioidomycosis,Mono,2008,0,14073
Coccidioidomycosis,Mono,2009,0,14075
Coccidioidomycosis,Mono,2010,0,14202
Coccidioidomycosis,Mono,2011,0,14243
Coccidioidomycosis,Mono,2012,0,13982
Coccidioidomycosis,Mono,2013,0,13724
Coccidioidomycosis,Mono,2014,0,13717
Coccidioidomycosis,Mono,2015,0,13548
Coccidioidomycosis,Mono,2016,0,13389
Coccidioidomycosis,Mono,2017,0,13355
Coccidioidomycosis,Mono,2018,1,13222
Coccidioidomycosis,Mono,2019,0,13227
Coccidioidomycosis,Mono,2020,0,13310
Coccidioidomycosis,Mono,2021,2,13258
Coccidioidomycosis,Mono,2022,0,13159
Coccidioidomycosis,Monterey,2001,12,406264
Coccidioidomycosis,Monterey,2002,8,408599
Coccidioidomycosis,Monterey,2003,6,411941
Coccidioidomycosis,Monterey,2004,18,411121
Coccidioidomycosis,Monterey,2005,29,407974
Coccidioidomycosis,Monterey,2006,49,405877
Coccidioidomycosis,Monterey,2007,33,407896
Coccidioidomycosis,Monterey,2008,29,410877
Coccidioidomycosis,Monterey,2009,39,413590
Coccidioidomycosis,Monterey,2010,56,415057
Coccidioidomycosis,Monterey,2011,67,420251
Coccidioidomycosis,Monterey,2012,76,424445
Coccidioidomycosis,Monterey,2013,69,426355
Coccidioidomycosis,Monterey,2014,24,428633
Coccidioidomycosis,Monterey,2015,38,433478
Coccidioidomycosis,Monterey,2016,79,437116
Coccidioidomycosis,Monterey,2017,191,438011
Coccidioidomycosis,Monterey,2018,238,439618
Coccidioidomycosis,Monterey,2019,188,440874
Coccidioidomycosis,Monterey,2020,116,439227
Coccidioidomycosis,Monterey,2021,120,437644
Coccidioidomycosis,Monterey,2022,113,434281
Coccidioidomycosis,Napa,2001,0,126188
Coccidioidomycosis,Napa,2002,0,127942
Coccidioidomycosis,Napa,2003,1,129422
Coccidioidomycosis,Napa,2004,0,130204
Coccidioidomycosis,Napa,2005,0,130740
Coccidioidomycosis,Napa,2006,3,131920
Coccidioidomycosis,Napa,2007,1,133155
Coccidioidomycosis,Napa,2008,0,134786
Coccidioidomycosis,Napa,2009,1,135664
Coccidioidomycosis,Napa,2010,1,136484
Coccidioidomycosis,Napa,2011,1,137468
Coccidioidomycosis,Napa,2012,3,138859
Coccidioidomycosis,Napa,2013,0,139378
Coccidioidomycosis,Napa,2014,0,140461
Coccidioidomycosis,Napa,2015,0,140955
Coccidioidomycosis,Napa,2016,2,141089
Coccidioidomycosis,Napa,2017,1,140299
Coccidioidomycosis,Napa,2018,1,139558
Coccidioidomycosis,Napa,2019,4,138965
Coccidioidomycosis,Napa,2020,1,138445
Coccidioidomycosis,Napa,2021,5,137386
Coccidioidomycosis,Napa,2022,1,135541
Coccidioidomycosis,Nevada,2001,0,93515
Coccidioidomycosis,Nevada,2002,0,94580
Coccidioidomycosis,Nevada,2003,0,95974
Coccidioidomycosis,Nevada,2004,0,97107
Coccidioidomycosis,Nevada,2005,0,97802
Coccidioidomycosis,Nevada,2006,1,98334
Coccidioidomycosis,Nevada,2007,0,98480
Coccidioidomycosis,Nevada,2008,1,98680
Coccidioidomycosis,Nevada,2009,2,98432
Coccidioidomycosis,Nevada,2010,1,98764
Coccidioidomycosis,Nevada,2011,1,99222
Coccidioidomycosis,Nevada,2012,2,99264
Coccidioidomycosis,Nevada,2013,0,99393
Coccidioidomycosis,Nevada,2014,0,100370
Coccidioidomycosis,Nevada,2015,0,100456
Coccidioidomycosis,Nevada,2016,0,100919
Coccidioidomycosis,Nevada,2017,0,101384
Coccidioidomycosis,Nevada,2018,1,101920
Coccidioidomycosis,Nevada,2019,0,102298
Coccidioidomycosis,Nevada,2020,4,102184
Coccidioidomycosis,Nevada,2021,1,102221
Coccidioidomycosis,Nevada,2022,1,100788
Coccidioidomycosis,Orange,2001,27,2889908
Coccidioidomycosis,Orange,2002,24,2914438
Coccidioidomycosis,Orange,2003,24,2939719
Coccidioidomycosis,Orange,2004,33,2956482
Coccidioidomycosis,Orange,2005,39,2957151
Coccidioidomycosis,Orange,2006,43,2955433
Coccidioidomycosis,Orange,2007,36,2965823
Coccidioidomycosis,Orange,2008,43,2982788
Coccidioidomycosis,Orange,2009,71,2998816
Coccidioidomycosis,Orange,2010,39,3010232
Coccidioidomycosis,Orange,2011,83,3053035
Coccidioidomycosis,Orange,2012,115,3087846
Coccidioidomycosis,Orange,2013,72,3112757
Coccidioidomycosis,Orange,2014,77,3135170
Coccidioidomycosis,Orange,2015,172,3155895
Coccidioidomycosis,Orange,2016,109,3170359
Coccidioidomycosis,Orange,2017,230,3188158
Coccidioidomycosis,Orange,2018,195,3193464
Coccidioidomycosis,Orange,2019,287,3191365
Coccidioidomycosis,Orange,2020,240,3187189
Coccidioidomycosis,Orange,2021,284,3163851
Coccidioidomycosis,Orange,2022,297,3149004
Coccidioidomycosis,Placer,2001,0,264925
Coccidioidomycosis,Placer,2002,1,276817
Coccidioidomycosis,Placer,2003,1,290655
Coccidioidomycosis,Placer,2004,2,302815
Coccidioidomycosis,Placer,2005,1,312630
Coccidioidomycosis,Placer,2006,4,322270
Coccidioidomycosis,Placer,2007,1,329719
Coccidioidomycosis,Placer,2008,1,337914
Coccidioidomycosis,Placer,2009,2,344088
Coccidioidomycosis,Placer,2010,1,348432
Coccidioidomycosis,Placer,2011,2,357478
Coccidioidomycosis,Placer,2012,7,362839
Coccidioidomycosis,Placer,2013,3,368023
Coccidioidomycosis,Placer,2014,0,372407
Coccidioidomycosis,Placer,2015,5,376215
Coccidioidomycosis,Placer,2016,3,382010
Coccidioidomycosis,Placer,2017,2,388773
Coccidioidomycosis,Placer,2018,3,395677
Coccidioidomycosis,Placer,2019,12,401671
Coccidioidomycosis,Placer,2020,10,405937
Coccidioidomycosis,Placer,2021,9,409189
Coccidioidomycosis,Placer,2022,9,410310
Coccidioidomycosis,Plumas,2001,0,20706
Coccidioidomycosis,Plumas,2002,1,20695
Coccidioidomycosis,Plumas,2003,0,20747
Coccidioidomycosis,Plumas,2004,0,20899
Coccidioidomycosis,Plumas,2005,0,20859
Coccidioidomycosis,Plumas,2006,0,20710
Coccidioidomycosis,Plumas,2007,0,20596
Coccidioidomycosis,Plumas,2008,0,20368
Coccidioidomycosis,Plumas,2009,1,20063
Coccidioidomycosis,Plumas,2010,0,20007
Coccidioidomycosis,Plumas,2011,1,19951
Coccidioidomycosis,Plumas,2012,0,19914
Coccidioidomycosis,Plumas,2013,2,19817
Coccidioidomycosis,Plumas,2014,1,19776
Coccidioidomycosis,Plumas,2015,0,19701
Coccidioidomycosis,Plumas,2016,0,19672
Coccidioidomycosis,Plumas,2017,0,19642
Coccidioidomycosis,Plumas,2018,2,19575
Coccidioidomycosis,Plumas,2019,0,19807
Coccidioidomycosis,Plumas,2020,0,19847
Coccidioidomycosis,Plumas,2021,0,19720
Coccidioidomycosis,Plumas,2022,0,19252
Coccidioidomycosis,Riverside,2001,30,1622454
Coccidioidomycosis,Riverside,2002,28,1688407
Coccidioidomycosis,Riverside,2003,26,1772427
Coccidioidomycosis,Riverside,2004,49,1856879
Coccidioidomycosis,Riverside,2005,50,1934723
Coccidioidomycosis,Riverside,2006,55,2017350
Coccidioidomycosis,Riverside,2007,47,2082656
Coccidioidomycosis,Riverside,2008,46,2122920
Coccidioidomycosis,Riverside,2009,76,2158399
Coccidioidomycosis,Riverside,2010,83,2189640
Coccidioidomycosis,Riverside,2011,72,2228172
Coccidioidomycosis,Riverside,2012,56,2249295
Coccidioidomycosis,Riverside,2013,34,2268362
Coccidioidomycosis,Riverside,2014,38,2291648
Coccidioidomycosis,Riverside,2015,57,2313162
Coccidioidomycosis,Riverside,2016,64,2337698
Coccidioidomycosis,Riverside,2017,135,2361995
Coccidioidomycosis,Riverside,2018,142,2383773
Coccidioidomycosis,Riverside,2019,290,2400535
Coccidioidomycosis,Riverside,2020,313,2422134
Coccidioidomycosis,Riverside,2021,455,2431238
Coccidioidomycosis,Riverside,2022,349,2437925
Coccidioidomycosis,Sacramento,2001,5,1265767
Coccidioidomycosis,Sacramento,2002,8,1293483
Coccidioidomycosis,Sacramento,2003,9,1320963
Coccidioidomycosis,Sacramento,2004,13,1342899
Coccidioidomycosis,Sacramento,2005,12,1358168
Coccidioidomycosis,Sacramento,2006,12,1372275
Coccidioidomycosis,Sacramento,2007,15,1388086
Coccidioidomycosis,Sacramento,2008,6,1400939
Coccidioidomycosis,Sacramento,2009,3,1411403
Coccidioidomycosis,Sacramento,2010,15,1418789
Coccidioidomycosis,Sacramento,2011,41,1439148
Coccidioidomycosis,Sacramento,2012,5,1453048
Coccidioidomycosis,Sacramento,2013,9,1465450
Coccidioidomycosis,Sacramento,2014,18,1485006
Coccidioidomycosis,Sacramento,2015,23,1502821
Coccidioidomycosis,Sacramento,2016,27,1520401
Coccidioidomycosis,Sacramento,2017,41,1536517
Coccidioidomycosis,Sacramento,2018,43,1554668
Coccidioidomycosis,Sacramento,2019,103,1570918
Coccidioidomycosis,Sacramento,2020,57,1586796
Coccidioidomycosis,Sacramento,2021,81,1583084
Coccidioidomycosis,Sacramento,2022,54,1573364
Coccidioidomycosis,San Benito,2001,1,54696
Coccidioidomycosis,San Benito,2002,0,55199
Coccidioidomycosis,San Benito,2003,2,55458
Coccidioidomycosis,San Benito,2004,2,55287
Coccidioidomycosis,San Benito,2005,1,55153
Coccidioidomycosis,San Benito,2006,4,54895
Coccidioidomycosis,San Benito,2007,0,55000
Coccidioidomycosis,San Benito,2008,1,55043
Coccidioidomycosis,San Benito,2009,0,55093
Coccidioidomycosis,San Benito,2010,1,55269
Coccidioidomycosis,San Benito,2011,2,56264
Coccidioidomycosis,San Benito,2012,0,57055
Coccidioidomycosis,San Benito,2013,1,57730
Coccidioidomycosis,San Benito,2014,1,58515
Coccidioidomycosis,San Benito,2015,0,59220
Coccidioidomycosis,San Benito,2016,3,60087
Coccidioidomycosis,San Benito,2017,4,60733
Coccidioidomycosis,San Benito,2018,3,61848
Coccidioidomycosis,San Benito,2019,5,63282
Coccidioidomycosis,San Benito,2020,2,64432
Coccidioidomycosis,San Benito,2021,10,65170
Coccidioidomycosis,San Benito,2022,2,65804
Coccidioidomycosis,San Bernardino,2001,13,1763780
Coccidioidomycosis,San Bernardino,2002,17,1800849
Coccidioidomycosis,San Bernardino,2003,15,1850075
Coccidioidomycosis,San Bernardino,2004,27,1900210
Coccidioidomycosis,San Bernardino,2005,35,1942734
Coccidioidomycosis,San Bernardino,2006,33,1976767
Coccidioidomycosis,San Bernardino,2007,24,2002651
Coccidioidomycosis,San Bernardino,2008,23,2016526
Coccidioidomycosis,San Bernardino,2009,38,2022319
Coccidioidomycosis,San Bernardino,2010,71,2035209
Coccidioidomycosis,San Bernardino,2011,50,2066286
Coccidioidomycosis,San Bernardino,2012,59,2076903
Coccidioidomycosis,San Bernardino,2013,49,2088642
Coccidioidomycosis,San Bernardino,2014,33,2104497
Coccidioidomycosis,San Bernardino,2015,29,2119575
Coccidioidomycosis,San Bernardino,2016,38,2132121
Coccidioidomycosis,San Bernardino,2017,88,2147291
Coccidioidomycosis,San Bernardino,2018,97,2160036
Coccidioidomycosis,San Bernardino,2019,229,2174437
Coccidioidomycosis,San Bernardino,2020,233,2185997
Coccidioidomycosis,San Bernardino,2021,250,2186572
Coccidioidomycosis,San Bernardino,2022,229,2182824
Coccidioidomycosis,San Diego,2001,57,2870096
Coccidioidomycosis,San Diego,2002,59,2910445
Coccidioidomycosis,San Diego,2003,55,2943961
Coccidioidomycosis,San Diego,2004,62,2963390
Coccidioidomycosis,San Diego,2005,73,2970135
Coccidioidomycosis,San Diego,2006,53,2982816
Coccidioidomycosis,San Diego,2007,82,3014165
Coccidioidomycosis,San Diego,2008,136,3051262
Coccidioidomycosis,San Diego,2009,135,3077633
Coccidioidomycosis,San Diego,2010,137,3095313
Coccidioidomycosis,San Diego,2011,148,3135440
Coccidioidomycosis,San Diego,2012,139,3169100
Coccidioidomycosis,San Diego,2013,93,3197269
Coccidioidomycosis,San Diego,2014,88,3228488
Coccidioidomycosis,San Diego,2015,113,3248371
Coccidioidomycosis,San Diego,2016,132,3263517
Coccidioidomycosis,San Diego,2017,274,3276113
Coccidioidomycosis,San Diego,2018,276,3293350
Coccidioidomycosis,San Diego,2019,417,3294272
Coccidioidomycosis,San Diego,2020,461,3301513
Coccidioidomycosis,San Diego,2021,448,3284368
Coccidioidomycosis,San Diego,2022,415,3279493
Coccidioidomycosis,San Francisco,2001,3,782223
Coccidioidomycosis,San Francisco,2002,0,783255
Coccidioidomycosis,San Francisco,2003,3,781870
Coccidioidomycosis,San Francisco,2004,6,780699
Coccidioidomycosis,San Francisco,2005,3,779655
Coccidioidomycosis,San Francisco,2006,7,782928
Coccidioidomycosis,San Francisco,2007,7,791334
Coccidioidomycosis,San Francisco,2008,0,798673
Coccidioidomycosis,San Francisco,2009,0,801799
Coccidioidomycosis,San Francisco,2010,4,805236
Coccidioidomycosis,San Francisco,2011,9,819178
Coccidioidomycosis,San Francisco,2012,3,831468
Coccidioidomycosis,San Francisco,2013,18,840311
Coccidioidomycosis,San Francisco,2014,4,848474
Coccidioidomycosis,San Francisco,2015,13,857037
Coccidioidomycosis,San Francisco,2016,7,863546
Coccidioidomycosis,San Francisco,2017,14,868879
Coccidioidomycosis,San Francisco,2018,12,872338
Coccidioidomycosis,San Francisco,2019,25,872205
Coccidioidomycosis,San Francisco,2020,18,870130
Coccidioidomycosis,San Francisco,2021,29,838402
Coccidioidomycosis,San Francisco,2022,18,834046
Coccidioidomycosis,San Joaquin,2001,11,588581
Coccidioidomycosis,San Joaquin,2002,20,603544
Coccidioidomycosis,San Joaquin,2003,17,621108
Coccidioidomycosis,San Joaquin,2004,28,638522
Coccidioidomycosis,San Joaquin,2005,26,651625
Coccidioidomycosis,San Joaquin,2006,39,660885
Coccidioidomycosis,San Joaquin,2007,47,669737
Coccidioidomycosis,San Joaquin,2008,34,675248
Coccidioidomycosis,San Joaquin,2009,28,680421
Coccidioidomycosis,San Joaquin,2010,55,685306
Coccidioidomycosis,San Joaquin,2011,111,695749
Coccidioidomycosis,San Joaquin,2012,73,701991
Coccidioidomycosis,San Joaquin,2013,51,707552
Coccidioidomycosis,San Joaquin,2014,61,718498
Coccidioidomycosis,San Joaquin,2015,97,729411
Coccidioidomycosis,San Joaquin,2016,191,739814
Coccidioidomycosis,San Joaquin,2017,204,750306
Coccidioidomycosis,San Joaquin,2018,242,759753
Coccidioidomycosis,San Joaquin,2019,281,771083
Coccidioidomycosis,San Joaquin,2020,134,780207
Coccidioidomycosis,San Joaquin,2021,117,782894
Coccidioidomycosis,San Joaquin,2022,104,784420
Coccidioidomycosis,San Luis Obispo,2001,45,251652
Coccidioidomycosis,San Luis Obispo,2002,46,253549
Coccidioidomycosis,San Luis Obispo,2003,68,255609
Coccidioidomycosis,San Luis Obispo,2004,94,258483
Coccidioidomycosis,San Luis Obispo,2005,90,259943
Coccidioidomycosis,San Luis Obispo,2006,174,261803
Coccidioidomycosis,San Luis Obispo,2007,83,264162
Coccidioidomycosis,San Luis Obispo,2008,81,266850
Coccidioidomycosis,San Luis Obispo,2009,78,268224
Coccidioidomycosis,San Luis Obispo,2010,164,269637
Coccidioidomycosis,San Luis Obispo,2011,172,271693
Coccidioidomycosis,San Luis Obispo,2012,108,274697
Coccidioidomycosis,San Luis Obispo,2013,53,276018
Coccidioidomycosis,San Luis Obispo,2014,27,278887
Coccidioidomycosis,San Luis Obispo,2015,65,279800
Coccidioidomycosis,San Luis Obispo,2016,259,281681
Coccidioidomycosis,San Luis Obispo,2017,439,282103
Coccidioidomycosis,San Luis Obispo,2018,347,282952
Coccidioidomycosis,San Luis Obispo,2019,268,282617
Coccidioidomycosis,San Luis Obispo,2020,178,282639
Coccidioidomycosis,San Luis Obispo,2021,173,278600
Coccidioidomycosis,San Luis Obispo,2022,144,279760
Coccidioidomycosis,San Mateo,2001,3,707460
Coccidioidomycosis,San Mateo,2002,10,704897
Coccidioidomycosis,San Mateo,2003,0,703062
Coccidioidomycosis,San Mateo,2004,5,701401
Coccidioidomycosis,San Mateo,2005,4,699277
Coccidioidomycosis,San Mateo,2006,7,699398
Coccidioidomycosis,San Mateo,2007,8,704272
Coccidioidomycosis,San Mateo,2008,6,711374
Coccidioidomycosis,San Mateo,2009,6,716264
Coccidioidomycosis,San Mateo,2010,6,718452
Coccidioidomycosis,San Mateo,2011,9,729569
Coccidioidomycosis,San Mateo,2012,16,740804
Coccidioidomycosis,San Mateo,2013,10,748241
Coccidioidomycosis,San Mateo,2014,3,755016
Coccidioidomycosis,San Mateo,2015,5,761484
Coccidioidomycosis,San Mateo,2016,4,764070
Coccidioidomycosis,San Mateo,2017,18,765601
Coccidioidomycosis,San Mateo,2018,16,766711
Coccidioidomycosis,San Mateo,2019,27,766312
Coccidioidomycosis,San Mateo,2020,17,760725
Coccidioidomycosis,San Mateo,2021,22,747900
Coccidioidomycosis,San Mateo,2022,22,739819
Coccidioidomycosis,Santa Barbara,2001,10,403442
Coccidioidomycosis,Santa Barbara,2002,11,406132
Coccidioidomycosis,Santa Barbara,2003,8,409512
Coccidioidomycosis,Santa Barbara,2004,13,411190
Coccidioidomycosis,Santa Barbara,2005,25,411683
Coccidioidomycosis,Santa Barbara,2006,26,412853
Coccidioidomycosis,Santa Barbara,2007,16,416648
Coccidioidomycosis,Santa Barbara,2008,11,419970
Coccidioidomycosis,Santa Barbara,2009,18,422423
Coccidioidomycosis,Santa Barbara,2010,36,423895
Coccidioidomycosis,Santa Barbara,2011,19,425671
Coccidioidomycosis,Santa Barbara,2012,24,430232
Coccidioidomycosis,Santa Barbara,2013,23,434421
Coccidioidomycosis,Santa Barbara,2014,15,438421
Coccidioidomycosis,Santa Barbara,2015,25,442188
Coccidioidomycosis,Santa Barbara,2016,62,444277
Coccidioidomycosis,Santa Barbara,2017,115,445801
Coccidioidomycosis,Santa Barbara,2018,107,447666
Coccidioidomycosis,Santa Barbara,2019,75,448815
Coccidioidomycosis,Santa Barbara,2020,62,448484
Coccidioidomycosis,Santa Barbara,2021,66,439322
Coccidioidomycosis,Santa Barbara,2022,41,443210
Coccidioidomycosis,Santa Clara,2001,12,1693171
Coccidioidomycosis,Santa Clara,2002,7,1693162
Coccidioidomycosis,Santa Clara,2003,6,1694211
Coccidioidomycosis,Santa Clara,2004,9,1696919
Coccidioidomycosis,Santa Clara,2005,6,1699521
Coccidioidomycosis,Santa Clara,2006,30,1713839
Coccidioidomycosis,Santa Clara,2007,51,1736327
Coccidioidomycosis,Santa Clara,2008,22,1759534
Coccidioidomycosis,Santa Clara,2009,16,1774890
Coccidioidomycosis,Santa Clara,2010,29,1781643
Coccidioidomycosis,Santa Clara,2011,29,1815327
Coccidioidomycosis,Santa Clara,2012,26,1842698
Coccidioidomycosis,Santa Clara,2013,17,1867932
Coccidioidomycosis,Santa Clara,2014,12,1891328
Coccidioidomycosis,Santa Clara,2015,17,1914457
Coccidioidomycosis,Santa Clara,2016,39,1925914
Coccidioidomycosis,Santa Clara,2017,40,1932947
Coccidioidomycosis,Santa Clara,2018,77,1937985
Coccidioidomycosis,Santa Clara,2019,78,1936521
Coccidioidomycosis,Santa Clara,2020,44,1925225
Coccidioidomycosis,Santa Clara,2021,65,1899154
Coccidioidomycosis,Santa Clara,2022,84,1882601
Coccidioidomycosis,Santa Cruz,2001,1,256166
Coccidioidomycosis,Santa Cruz,2002,1,255590
Coccidioidomycosis,Santa Cruz,2003,0,255122
Coccidioidomycosis,Santa Cruz,2004,0,254836
Coccidioidomycosis,Santa Cruz,2005,1,254725
Coccidioidomycosis,Santa Cruz,2006,2,255486
Coccidioidomycosis,Santa Cruz,2007,4,257601
Coccidioidomycosis,Santa Cruz,2008,2,259873
Coccidioidomycosis,Santa Cruz,2009,3,261912
Coccidioidomycosis,Santa Cruz,2010,5,262382
Coccidioidomycosis,Santa Cruz,2011,3,265932
Coccidioidomycosis,Santa Cruz,2012,10,268525
Coccidioidomycosis,Santa Cruz,2013,5,271320
Coccidioidomycosis,Santa Cruz,2014,3,272386
Coccidioidomycosis,Santa Cruz,2015,1,274762
Coccidioidomycosis,Santa Cruz,2016,9,275452
Coccidioidomycosis,Santa Cruz,2017,9,274739
Coccidioidomycosis,Santa Cruz,2018,14,273527
Coccidioidomycosis,Santa Cruz,2019,21,272182
Coccidioidomycosis,Santa Cruz,2020,3,271326
Coccidioidomycosis,Santa Cruz,2021,17,263445
Coccidioidomycosis,Santa Cruz,2022,16,264883
Coccidioidomycosis,Shasta,2001,3,167034
Coccidioidomycosis,Shasta,2002,0,169578
Coccidioidomycosis,Shasta,2003,0,171987
Coccidioidomycosis,Shasta,2004,0,173469
Coccidioidomycosis,Shasta,2005,0,174254
Coccidioidomycosis,Shasta,2006,0,175238
Coccidioidomycosis,Shasta,2007,0,175849
Coccidioidomycosis,Shasta,2008,0,176629
Coccidioidomycosis,Shasta,2009,2,176881
Coccidioidomycosis,Shasta,2010,1,177223
Coccidioidomycosis,Shasta,2011,2,178344
Coccidioidomycosis,Shasta,2012,0,179341
Coccidioidomycosis,Shasta,2013,0,180304
Coccidioidomycosis,Shasta,2014,1,181054
Coccidioidomycosis,Shasta,2015,0,180812
Coccidioidomycosis,Shasta,2016,2,180287
Coccidioidomycosis,Shasta,2017,0,181095
Coccidioidomycosis,Shasta,2018,0,181472
Coccidioidomycosis,Shasta,2019,0,181387
Coccidioidomycosis,Shasta,2020,1,182537
Coccidioidomycosis,Shasta,2021,0,181871
Coccidioidomycosis,Shasta,2022,0,180225
Coccidioidomycosis,Sierra,2001,0,3587
Coccidioidomycosis,Sierra,2002,0,3564
Coccidioidomycosis,Sierra,2003,0,3545
Coccidioidomycosis,Sierra,2004,0,3467
Coccidioidomycosis,Sierra,2005,0,3430
Coccidioidomycosis,Sierra,2006,0,3424
Coccidioidomycosis,Sierra,2007,0,3344
Coccidioidomycosis,Sierra,2008,0,3284
Coccidioidomycosis,Sierra,2009,0,3243
Coccidioidomycosis,Sierra,2010,0,3240
Coccidioidomycosis,Sierra,2011,0,3237
Coccidioidomycosis,Sierra,2012,0,3234
Coccidioidomycosis,Sierra,2013,0,3230
Coccidioidomycosis,Sierra,2014,0,3220
Coccidioidomycosis,Sierra,2015,0,3213
Coccidioidomycosis,Sierra,2016,0,3220
Coccidioidomycosis,Sierra,2017,0,3233
Coccidioidomycosis,Sierra,2018,0,3232
Coccidioidomycosis,Sierra,2019,0,3233
Coccidioidomycosis,Sierra,2020,0,3232
Coccidioidomycosis,Sierra,2021,0,3213
Coccidioidomycosis,Sierra,2022,0,3190
Coccidioidomycosis,Siskiyou,2001,0,44275
Coccidioidomycosis,Siskiyou,2002,0,44384
Coccidioidomycosis,Siskiyou,2003,0,44597
Coccidioidomycosis,Siskiyou,2004,0,44785
Coccidioidomycosis,Siskiyou,2005,1,44945
Coccidioidomycosis,Siskiyou,2006,0,44891
Coccidioidomycosis,Siskiyou,2007,1,44862
Coccidioidomycosis,Siskiyou,2008,0,45041
Coccidioidomycosis,Siskiyou,2009,1,44950
Coccidioidomycosis,Siskiyou,2010,0,44900
Coccidioidomycosis,Siskiyou,2011,0,44912
Coccidioidomycosis,Siskiyou,2012,0,44909
Coccidioidomycosis,Siskiyou,2013,1,44820
Coccidioidomycosis,Siskiyou,2014,0,44801
Coccidioidomycosis,Siskiyou,2015,0,44655
Coccidioidomycosis,Siskiyou,2016,2,44554
Coccidioidomycosis,Siskiyou,2017,2,44390
Coccidioidomycosis,Siskiyou,2018,0,44305
Coccidioidomycosis,Siskiyou,2019,1,44193
Coccidioidomycosis,Siskiyou,2020,2,44057
Coccidioidomycosis,Siskiyou,2021,0,43616
Coccidioidomycosis,Siskiyou,2022,1,43462
